text,label
ಸನ್ನಿ ಜೀವನಾಧಾರಿತ ವೆಬ್ ​ಸೀರೀಸ್​ ಟ್ರೇಲರ್​ ಬಿಡುಗಡೆ ಜು ರಿಂದ ಶುರುವಾಗಲಿದೆ ಹಾಟ್​ ಬೆಡಗಿಯ ಕಥೆ,1
ಪಾಂಡ್ಯಗೆ ಇನ್ನೆರಡು ವರ್ಷ ಅವಕಾಶ ಕೊಟ್ಟರೆ ವಿಶ್ವದ ಉತ್ತಮ ಆಲ್ರೌಂಡರ್ ಆಗಲಿದ್ದಾರೆ ಕ್ಲೂಸ್ನರ್ ಭವಿಷ್ಯ,1
ರಾಝಿ ಪತ್ತೇದಾರಿ ದೇಶ ಪ್ರೇಮಿಯೊಬ್ಬಳ ಕಥೆ,1
ರಲ್ಲಿ ಹೊಸ ಶಿಕ್ಷಣ ನೀತಿಯ ಬಗ್ಗೆ ತಪ್ಪು ಮಾಹಿತಿ,0
ರಾಜಕೀಯ ಪಕ್ಷದ ಬಗ್ಗೆ ತಪ್ಪು ಆರೋಪಗಳು,0
ಗೌರಿ ಅಭಿನಯಿಸಿರುವ ಸಿನಿಮಾ ನೋಡಿದಾಗಲೆಲ್ಲ ಭಾವುಕಳಾಗುತ್ತೇನೆ ಕವಿತಾ ಲಂಕೇಶ್​,1
ಫಿಫಾ ವಿಶ್ವಕಪ್​ ನಿರ್ಧರಿಸಲಿದೆ ಮೆಸ್ಸಿ ಭವಿಷ್ಯ ಅರ್ಜೆಂಟೀನಾ ಸೂಪರ್​​​​​ಸ್ಟಾರ್​ನ ಕನಸು ಆಗುತ್ತಾ ನನಸು,1
ರಲ್ಲಿ ಆರ್ಥಿಕ ಹೂಡಿಕೆ ಬಗ್ಗೆ ತಪ್ಪು ಮಾಹಿತಿ,0
ಭಾರತ ದೇಶದಲ್ಲಿ ಯಾಕಿದ್ದೀರಾ ಬೇರೆ ದೇಶಕ್ಕೆ ಹೋಗಿ ಅಲ್ಲೆ ಬದುಕಿ ಚರ್ಚೆಗೆ ಗ್ರಾಸವಾಗಿದೆ ಕೊಹ್ಲಿ ಹೇಳಿಕೆ,1
ಆರ್ಥಿಕ ಮಾರುಕಟ್ಟೆಯಲ್ಲಿ ಹೂಡಿಕೆದಾರರ ಬಗ್ಗೆ ಸುಳ್ಳು ಮಾಹಿತಿ,0
ರಲ್ಲಿ ವೈದ್ಯಕೀಯ ಸಂಶೋಧನೆಯ ಯಶಸ್ಸಿನ ಬಗ್ಗೆ ತಪ್ಪು ಮಾಹಿತಿ,0
ರಿಯಲ್‍ಸ್ಟಾರ್ ಕೈಯಲ್ಲಿವೆ ಐದು ಸಿನಿಮಾ ಉಪ್ಪಿ ಆಸಕ್ತಿ ಸಿನಿಮಾನಾ ರಾಜಕೀಯಾನಾ,1
ರಲ್ಲಿ ರಾಜಕೀಯ ನಾಯಕನ ಆಸ್ತಿ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ಪ್ರಸಿದ್ಧ ಆಟಗಾರನ ಗಾಯದ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ಬದಲಾಗಲಿದೆ ಹೆಲ್ಮೆಟ್​ ನಿಯಮ ಕಾನೂನು ಉಲ್ಲಂಘಿಸಿದ್ರೆ ಭಾರೀ ದಂಡ,1
ಸಾಮಾಜಿಕ ಜಾಲತಾಣದಲ್ಲಿ ಹರಡಿದ ಸುಳ್ಳು ಫೋಟೋಗಳು,0
ಶರಣ್​ ಅಭಿನಯದ ಹೊಸ ಸಿನಿಮಾಗೆ ನಾಯಕಿಯ ಹುಡುಕಾಟ,1
ನವರಸ ನಾಯಕ ಜಗ್ಗೇಶ್​ ಮಾಂಸಾಹಾರ ತ್ಯಜಿಸಲು ಕಾರಣ ಗೊತ್ತಾ,1
ರಕ್ತಪಾತಕ್ಕೆ ರಕ್ತದಿಂದಲೇ ಉತ್ತರ ವಿಶ್ವಕಪ್​​ನಲ್ಲಿ ಭಾರತ ಪಾಕಿಸ್ತಾನ ಪಂದ್ಯ ಡೌಟ್,1
ಐಸಿಸಿ ರ‍್ಯಾಂಕಿಂಗ್ ಪ್ರಕಟ ಬ್ಯಾಟಿಂಗ್ ಬೌಲಿಂಗ್​ನಲ್ಲಿ ಟೀಂ ಇಂಡಿಯಾ ಆಟಗಾರರೇ ನಂ,1
ಏಷ್ಯನ್ ಗೇಮ್ಸ್​​​ನಲ್ಲಿ ಭಾರತಕ್ಕೆ ಮತ್ತೊಂದು ಚಿನ್ನ ದಾಖಲೆ ಬರೆದ ವರ್ಷದ ಸೌರಭ್,1
ದಿನಗಳ ಬಳಿಕ ಕಣಕ್ಕಿಳಿದ ಯುವಿ ರನ್​ಗಳಿಸಲು ತೆಗೆದುಕೊಂಡ ಬಾಲ್ ಎಷ್ಟು ಗೊತ್ತಾ,1
ಫಿಫಾ ವಿಶ್ವಕಪ್ ಕ್ವಾರ್ಟರ್ ಫೈನಲ್​​ಗೇರಲು ಸ್ಪೇನ್ ರಷ್ಯಾ ನಡುವೆ ಸೆಣೆಸಾಟ,1
ರೈಸಿಂಗ್​ ಇಂಡಿಯಾ ಕಾಶ್ಮೀರ ವಿಷಯದಲ್ಲಿ ಪಾಕಿಸ್ತಾನಕ್ಕೆ ರಾಜನಾಥ್ ಸಿಂಗ್ ಪರೋಕ್ಷ ಎಚ್ಚರಿಕೆ,1
ರಲ್ಲಿ ವೈದ್ಯಕೀಯ ಸಂಶೋಧನೆಯ ಅಪಾಯಗಳ ಬಗ್ಗೆ ಸುಳ್ಳು ಮಾಹಿತಿ,0
ರಾಜ್​ ಮೊಮ್ಮಗ ಧೀರೆನ್​ ಅಭಿನಯದ ಮೊದಲ ಸಿನಿಮಾದ ಫಸ್ಟ್​ಲುಕ್​ ರಿಲೀಸ್​,1
ಪ್ಲಾಸ್ಟಿಕ್​ ಸಹವಾಸಕ್ಕೆ ಮುಕ್ತಿ ಹಾಡಲು ಮುಂದಾಗಿರುವ ನಟಿ ಶಾನ್ವಿ ಶ್ರೀವಾಸ್ತವ್​​,1
ವರ್ಷಗಳ ಶಾರುಖ್​ ನೀಡಿದ್ದ ಉಡುಗೊರೆಯನ್ನು ಅಮೀರ್ ಕಾರಣಕ್ಕಾಗಿ ತೆರೆದು ನೋಡಿಯೇ ಇಲ್ಲವಂತೆ,1
ತಾರಾ ಜೋಡಿ ಸೋನಮ್​ ಆನಂದ್​ ವಿವಾಹದಲ್ಲಿ ಪಾಲ್ಗೊಂಡಿದ್ದ ಬಿ ಟೌನ್​ ಸ್ಟಾರ್​ಗಳು,1
ವೈದ್ಯಕೀಯ ಸಂಶೋಧನೆಯ ಫಲಿತಾಂಶವನ್ನು ತಪ್ಪಾಗಿ ವಿವರಿಸಿದ ಸುದ್ದಿ,0
ರಲ್ಲಿ ರಾಜಕೀಯ ನಾಯಕನ ರಾಜೀನಾಮೆ ಬಗ್ಗೆ ಸುಳ್ಳು ವರದಿ,0
ರಿಲೀಸ್‍ಗೂ ಮೊದಲೇ ಸದ್ದು ಮಾಡುತ್ತಿದೆ ಲೌಡ್‍ಸ್ಪೀಕರ್ ಸಿನಿಮಾದಲ್ಲಿದೆ ಒಂದೇ ಒಂದು ಹಾಡು,1
cwg ಡಬಲ್​ ಟ್ರ್ಯಾಪ್​ ಶೂಟಿಂಗ್​ನಲ್ಲಿ ಶ್ರೇಯಸಿ ಸಿಂಗ್​​ಗೆ ಚಿನ್ನದ ಪದಕ,1
ಮತ್ತೆ ಬಣ್ಣ ಹಚ್ಚುತ್ತಾರಾ ಸ್ಯಾಂಡಲ್​ವುಡ್ ಕ್ವೀನ್ ಟ್ವಿಟರ್​ನಲ್ಲಿ ಸುಳಿವು ನೀಡಿದ ರಮ್ಯಾ,1
ವಿಶ್ವಕಪ್ ತಂಡ ಪ್ರಶಸ್ತಿ ಗೆಲ್ಲಲಿದೆ ಭವಿಷ್ಯ ನುಡಿದ ಎಬಿ ಡಿವಿಲಿಯರ್ಸ್,1
ಏರ್​ಟೆಲ್​ ಬಂಪರ್​ ​ಆಫರ್ ಒಂದು ವರ್ಷದವರೆಗೆ ಉಚಿತ ಕರೆ ಸೌಲಭ್ಯ,1
ರಲ್ಲಿ ಕ್ರಿಕೆಟ್ ತಂಡದ ನಾಯಕನ ರಾಜೀನಾಮೆ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ಸಂಗೀತ್​ನಲ್ಲಿ ರೊಮ್ಯಾಂಟಿಕ್​ ಹಾಡಿಗೆ ಹೆಜ್ಜೆ ಹಾಕಿದ ಪ್ರಣಯದ ಹಕ್ಕಿಗಳಾದ ದಿಗ್ಗಿ ಆ್ಯಂಡಿ,1
ಆ್ಯಪಲ್ ನ್ನು​ ಹಿಂದಿಕ್ಕಿ ನಂಬರ್ ಸ್ಥಾನಕ್ಕೇರಿದೆ ಕಂಪೆನಿ,1
ಹೊಸ ಶಿಕ್ಷಣ ನೀತಿಯ ಪರಿಣಾಮಗಳ ಬಗ್ಗೆ ಸುಳ್ಳು ಮಾಹಿತಿ,0
ಪತ್ನಿಗಾಗಿ ಕಾದು ಕುಳಿತ ದುನಿಯಾ ವಿಜಯ್​ ಕೊನೆಗೂ ಆಗಮಿಸಿದ ಕೀರ್ತಿ ಗೌಡ,1
ಸದ್ದಿಲ್ಲದೆ ಪ್ರಿಯಕರನನ್ನು ಮದುವೆಯಾಗಿ ಸರ್​ಪ್ರೈಸ್​ ನೀಡಿದ ಸೈನಾ ನೆಹ್ವಾಲ್,1
ಪೆರನ್ಬು ಬಿಡುಗಡೆಗೆ ಮುನ್ನವೇ ರಾಷ್ಟ್ರ ಪ್ರಶಸ್ತಿ ನಿರೀಕ್ಷೆಯಲ್ಲಿ ಚಿತ್ರತಂಡ,1
ಮುಂದಿನ ತಿಂಗಳಿಂದ ವಿಮಾನದಲ್ಲಿ ಮೊಬೈಲ್ ಇಂಟರ್​ನೆಟ್ ಬಳಕೆಗೆ ಅನುಮತಿ,1
video ಬುಮ್ರಾ ಯಾರ್ಕರ್ ದಾಳಿಗೆ ಆಸೀಸ್ ಉಡೀಸ್ ವರ್ಷಗಳ ದಾಖಲೆ ನೆಲಸಮ,1
ಕೇಪ್ ಟೌನ್​ನಲ್ಲಿ ನಾಯಕ ವಿರಾಟ್ ಕೊಹ್ಲಿ ಅಬ್ಬರದ ಶತಕ ದಕ್ಷಿಣ ಆಫ್ರಿಕಾಗೆ ರನ್ ಟಾರ್ಗೆಟ್,1
photos ಭಾರತ ನ್ಯೂಜಿಲೆಂಡ್ ಟಿ ವಿಶ್ವಕಪ್​​ ಮೊದಲ ಪಂದ್ಯದ ರೋಚಕ ಕ್ಷಣಗಳು,1
ಲವ್​ ಯೂ ಎನ್ನುತ್ತಿರುವ ಉಪ್ಪಿ ಸಿನಿಮಾಗಾ ರಾಜಕೀಯಕ್ಕಾ,1
ರಲ್ಲಿ ಆರ್ಥಿಕ ಹೂಡಿಕೆ ಬಗ್ಗೆ ತಪ್ಪು ಮಾಹಿತಿ,0
ಸಿನಿಮಾ ನಟಿಯ ರಾಜಕೀಯ ಪ್ರವೇಶದ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ರಲ್ಲಿ ರಾಜಕೀಯ ನಾಯಕನ ರಾಜೀನಾಮೆ ಬಗ್ಗೆ ತಪ್ಪು ಮಾಹಿತಿ,0
ಫೇಸ್​ಬುಕ್​ಗೆ ಅಡಿಕ್ಟ್​ ಆಗಿದ್ದೀರಾ ಮೊಬೈಲ್​ನಲ್ಲೇ ತಿಳಿಯಲಿದೆ ಸಂಪೂರ್ಣ ವಿವರ,1
video ‘ಬೆಲ್ ಬಾಟಂ’ ಚಿತ್ರದ ಆಡಿಯೋ ಟ್ರೈಲರ್ ರಿಲೀಸ್ ಹೊಸ ಪ್ರಯತ್ನಕ್ಕೆ ನಾಂದಿ ಹಾಡಿದ ರಿಷಬ್,1
ಆರ್ಥಿಕ ಮಾರುಕಟ್ಟೆಯಲ್ಲಿ ಹೂಡಿಕೆದಾರರ ಬಗ್ಗೆ ಸುಳ್ಳು ಮಾಹಿತಿ,0
ರಲ್ಲಿ ರಾಜಕೀಯ ಪಕ್ಷದ ಸದಸ್ಯರ ಬಂಧನದ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ರಾಜಕೀಯ ನಾಯಕನ ರಾಜೀನಾಮೆ ಬಗ್ಗೆ ಸುಳ್ಳು ವರದಿ,0
photos ಪ್ರಿಯಾಂಕಾ ಚೋಪ್ರಾ ವಿವಾಹಕ್ಕೆ ವಿಶೇಷ ಲೆಹೆಂಗಾ ವಿನ್ಯಾಸಗೊಳಿಸುತ್ತಿರುವ ವಿನ್ಯಾಸಕರು ಗೊತ್ತಾ,1
ಶನಿಕಥೆ ಧಾರಾವಾಹಿ ಇತಿಹಾಸದಲ್ಲೇ ದೊಡ್ಡ ಸಂಚಲನ ಭಾಗ,1
ಶ್ರುತಿ ಹರಿಹರನ್ ಆರೋಪದ ಅಮೆರಿಕದಿಂದ ಫಂಡಿಂಗ್ ಪ್ರಶಾಂತ್ ಸಂಬರ್ಗಿ ಆರೋಪ,1
ಮೋಸಗಾರ ರಣಬೀರ್ ಕೊನೆಗೂ ಸತ್ಯ ಹೇಳಿದ ದೀಪಿಕಾ ಪಡುಕೋಣೆ,1
ಫೇಸ್​ಬುಕ್ ಇನ್​ಸ್ಟಾಗ್ರಾಂ ಸ್ಥಗಿತ ಹ್ಯಾಕಿಂಗ್ ಸಾಧ್ಯತೆ,1
ರಾಜ್ಯದಲ್ಲಿ ವಾರ ತೆರೆ ಕಾಣಲಿರುವ ಸಿನಿಮಾಗಳು,1
ರಲ್ಲಿ ರಾಜಕೀಯ ಪಕ್ಷದ ಸದಸ್ಯರ ಬಂಧನದ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ರಲ್ಲಿ ವೈದ್ಯಕೀಯ ಸಂಶೋಧನೆಯ ಯಶಸ್ಸಿನ ಬಗ್ಗೆ ತಪ್ಪು ಮಾಹಿತಿ,0
ವೈದ್ಯಕೀಯ ಉತ್ಪನ್ನದ ಲಾಭದ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ಧವನ್ ಹೋರಾಟ ವ್ಯರ್ಥ ಮೊದಲ ಪಂದ್ಯದಲ್ಲೇ ಮುಗ್ಗರಿಸಿದ ಭಾರತ,1
ಕವಾಸಕಿ ಪರಿಚಯಿಸಿದೆ ಹೊಸ ಬೈಕ್ ಸೂಪರ್​ ಲುಕ್​ನಲ್ಲಿದೆ ಸೂಪರ್​ಬೈಕ್,1
ಮಾನವೀಯತೆ ಮೆರೆದ ಶ್ರೀ ಮುರಳಿ ರೀಲ್​ನಲ್ಲಿ ಮಾತ್ರವಲ್ಲ ರಿಯಲ್​ನಲ್ಲೂ ಮಿಂಚಿದ ರೋರಿಂಗ್​ ಸ್ಟಾರ್,1
ರಲ್ಲಿ ಆರ್ಥಿಕ ಮಾರುಕಟ್ಟೆಯಲ್ಲಿ ಏರಿಕೆ ಬಗ್ಗೆ ತಪ್ಪು ಮಾಹಿತಿ,0
ರಲ್ಲಿ ವೈದ್ಯಕೀಯ ಉತ್ಪನ್ನದ ಲಾಭದ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ರಲ್ಲಿ ರಾಜಕೀಯ ನಾಯಕನ ಹೊಸ ಯೋಜನೆ ಯಶಸ್ವಿಯಾಗಿದೆ ತಪ್ಪು ಸುದ್ದಿ,0
ಪ್ರಸಿದ್ಧ ವ್ಯಕ್ತಿಯ ಕುಟುಂಬದ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ದೊಡ್ಡ ಪರದೆಯಲ್ಲಿ ಬ್ಯಾಟ್ ಬೀಸಲಿದ್ದಾರೆ ಸೌರವ್ ಗಂಗೂಲಿ,1
ರಾಜಕೀಯ ಪಕ್ಷದ ಸದಸ್ಯರ ರಾಜೀನಾಮೆ ಬಗ್ಗೆ ತಪ್ಪು ಸುದ್ದಿ,0
ಭಾರತ ಕ್ರಿಕೆಟ್ ತಂಡ ಹೊಸ ದಾಖಲೆ ನಿರ್ಮಿಸಿದೆ,1
ರಲ್ಲಿ ಪ್ರಸಿದ್ಧ ವ್ಯಕ್ತಿಯ ಕುಟುಂಬದ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ಸಿನಿಮಾ ನಟನ ರಾಜಕೀಯ ಪಕ್ಷ ಸೇರಿದ್ದ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ಆಫ್ಘಾನಿಸ್ತಾನದ ರಷೀದ್ ಖಾನ್ ವಿಶ್ವದ ಅತ್ಯಂತ ಕಿರಿಯ ಕ್ಯಾಪ್ಟನ್,1
ರಲ್ಲಿ ರಾಜಕೀಯ ಪಕ್ಷದ ಸದಸ್ಯರ ಬಂಧನದ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ಇಂದು ಕೆಪಿಎಲ್ ಕ್ಕೆ ಚಾಲನೆ ಮೊದಲ ಪಂದ್ಯದಲ್ಲಿ ಬೆಂಗಳೂರು ಬೆಳಗಾವಿ ಮುಖಾಮುಖಿ,1
ರಲ್ಲಿ ರಾಜಕೀಯ ನಾಯಕನ ಹೊಸ ಯೋಜನೆ ಯಶಸ್ವಿಯಾಗಿದೆ ತಪ್ಪು ಸುದ್ದಿ,0
ರೋಹಿತ್​ಗೋಸ್ಕರ ಐಪಿಎಲ್​​ನಲ್ಲಿ ಲೈವ್​​ ಡ್ಯಾನ್ಸ್​ ಮಾಡುವೆ ಎಂದ ಶಾರುಖ್,1
ಕೇಪ್​ಟೌನ್​ನಲ್ಲಿ ರೋಚಕ ಪಂದ್ಯ ಭಾರತಕ್ಕೆ ಟಿ ಸರಣಿ,1
ಆಸ್ಕರ್ ಪ್ರಶಸ್ತಿ ಅಂತಿಮ ಸುತ್ತಿಗೆ ಭಾರತದ ಎರಡು ಚಿತ್ರಗಳು,1
ರಲ್ಲಿ ಪ್ರಸಿದ್ಧ ಆಟಗಾರನ ನಿವೃತ್ತಿ ಬಗ್ಗೆ ತಪ್ಪು ಸುದ್ದಿ,0
ರಲ್ಲಿ ಆರ್ಥಿಕ ಮಾರುಕಟ್ಟೆಯಲ್ಲಿ ಕುಸಿತದ ಬಗ್ಗೆ ತಪ್ಪು ಸುದ್ದಿ,0
ರಾಜಕೀಯ ನಾಯಕನ ರಾಜೀನಾಮೆ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ನಿಜಜೀವನದಲ್ಲೂ ಹೀರೋ ಆದ ಬಿಗ್​ ಬಿ ರೈತರ ಸಾಲ ತೀರಿಸಿದ ಅಮಿತಾಭ್​ ಬಚ್ಚನ್​​,1
ಫೇಸ್​ಬುಕ್​ ಖಾತೆದಾರರ ಮಾಹಿತಿ ಸೋರಿಕೆ ಪ್ರಕರಣ ಗೌಪ್ಯತೆ ರಕ್ಷಣೆಗೆ ಮುಂದಾದ ಸೋಷಿಯಲ್​ ಮೀಡಿಯಾ ಸಂಸ್ಥೆ,1
ರಲ್ಲಿ ರಾಜಕೀಯ ಪಕ್ಷದ ಸದಸ್ಯರ ರಾಜೀನಾಮೆ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ರಲ್ಲಿ ರಾಜಕೀಯ ಪಕ್ಷದ ಗೆಲುವಿನ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ರಲ್ಲಿ ರಾಜಕೀಯ ನಾಯಕನ ರಾಜೀನಾಮೆ ಬಗ್ಗೆ ತಪ್ಪು ಮಾಹಿತಿ,0
photos ಭಾರತ ವೆಸ್ಟ್​ ಇಂಡೀಸ್ ಮೊದಲ ಏಕದಿನ ಪಂದ್ಯದ ಕೆಲ ರೋಚಕ ಕ್ಷಣಗಳು,1
ರಲ್ಲಿ ವೈದ್ಯಕೀಯ ಉತ್ಪನ್ನದ ಲಾಭದ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ಕೆಜಿಎಫ್​ ಸಿನಿಮಾಗೆ ಹಾರೈಸಿ ಯಶ್​ಗೆ ಶುಭಕೋರಿದ ಸ್ಯಾಂಡಲ್​ವುಡ್​ ನಟರು,1
ಐಪಿಎಲ್ ಫೈನಲ್ ಶೇನ್ ವಾಟ್ಸನ್ ಸಿಡಿಲಬ್ಬರಕ್ಕೆ ಹೈದರಾಬಾದ್ ತಲ್ಲಣ ನೇ ಬಾರಿ ಐಪಿಎಲ್ ಕಿರೀಟ ತೊಟ್ಟ ಧೋನಿ ಪಡೆ,1
ರಲ್ಲಿ ವೈದ್ಯಕೀಯ ಉತ್ಪನ್ನದ ಲಾಭದ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ನಟಿ ಮಲೈಕಾ ಮಸ್ತ್ ವರ್ಕೌಟ್ ಮುನ್ನಿ ಫಿಟ್ನೆಸ್ ವಿಡಿಯೋ ವೈರಲ್,1
ರಲ್ಲಿ ಆರ್ಥಿಕ ಹೂಡಿಕೆ ಬಗ್ಗೆ ತಪ್ಪು ಮಾಹಿತಿ,0
ರಲ್ಲಿ ಸಾಮಾಜಿಕ ಜಾಲತಾಣದಲ್ಲಿ ಹರಡಿದ ಸುಳ್ಳು ವಿಡಿಯೋ,0
photos ನ್ಯೂಯಾರ್ಕ್​ನ ಮೇಡಮ್​ ಟುಸ್ಸಾಡ್​ ಮ್ಯೂಸಿಯಂನಲ್ಲಿ ಪ್ರಿಯಾಂಕಾ ಮೇಣದ ಪ್ರತಿಮೆ,1
ದೀಪಿಕಾಗೆ ಹೂಗುಚ್ಛ ಕಳುಹಿಸಿದ ರಿಷಿ ನೀತು,1
ವೈದ್ಯಕೀಯ ಉತ್ಪನ್ನದ ಲಾಭದ ಬಗ್ಗೆ ತಪ್ಪು ಸುದ್ದಿ,0
ಚರ್ಚೆಗೆ ಗ್ರಾಸವಾಗಿದೆ ಸಾನಿಯಾ ಮಲಿಕ್ ಮಗುವಿನ ಪೌರತ್ವ ವಿಚಾರ,1
ರಲ್ಲಿ ಆರ್ಥಿಕ ಮಾರುಕಟ್ಟೆಯಲ್ಲಿ ಬಂಡವಾಳ ಹೂಡಿಕೆ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
‘ಅಯೋಗ್ಯ’ ಸಹನಟಿ ಅತ್ಯಾಚಾರ ಆರೋಪ ಪ್ರಕರಣಕ್ಕೆ ಹೊಸ ಟ್ವಿಸ್ಟ್ ಬಯಲಾಯ್ತು ನಟಿಯ ಅಸಲಿ ಮುಖ,1
ಪದಾರ್ಪಣೆ ಪಂದ್ಯದಲ್ಲೇ ಶಾ ಶತಕದ ಮಿಂಚು ದಾಖಲೆಗಳ ಸರಮಾಲೆ ತೊಟ್ಟ ಜ್ಯೂ ಸಚಿನ್,1
ಕಾರು ಅಪಘಾತ ಅಂತರಾಷ್ಟ್ರೀಯ ಅಥ್ಲೀಟ್ ಅರ್ಜುನ್ ಅಪಾಯಾದಿಂದ ಪಾರು,1
ರಾಜಕೀಯ ನಾಯಕನ ಹೊಸ ಯೋಜನೆ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ರಲ್ಲಿ ಪ್ರಸಿದ್ಧ ಆಟಗಾರನ ನಿವೃತ್ತಿ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ಸಿನಿಮಾ ನಟಿಯ ವಿವಾಹದ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ರಲ್ಲಿ ಆರ್ಥಿಕ ಮಾರುಕಟ್ಟೆಯಲ್ಲಿ ಏರಿಕೆ ಬಗ್ಗೆ ತಪ್ಪು ಮಾಹಿತಿ,0
ರಲ್ಲಿ ಪ್ರಸಿದ್ಧ ನಟಿಯ ವಿವಾಹದ ಬಗ್ಗೆ ಸುಳ್ಳು ಮಾಹಿತಿ,0
ರಲ್ಲಿ ಪ್ರಸಿದ್ಧ ಗಾಯಕನ ಬಗ್ಗೆ ಸುಳ್ಳು ಗಾಸಿಪ್,0
ರಲ್ಲಿ ರಾಜಕೀಯ ಪಕ್ಷದ ಸದಸ್ಯರ ರಾಜೀನಾಮೆ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ರಲ್ಲಿ ವೈದ್ಯಕೀಯ ಸಂಶೋಧನೆಯ ಅಪಾಯಗಳ ಬಗ್ಗೆ ಸುಳ್ಳು ಮಾಹಿತಿ,0
ನೇ ವಸಂತಕ್ಕೆ ಕಾಲಿಟ್ಟ ಸ್ಪಿನ್ ಮಾಂತ್ರಿಕ ಅನಿಲ್ ಕುಂಬ್ಳೆ ಕ್ರಿಕೆಟ್ ದಿಗ್ಗಜರಿಂದ ಶುಭಾಶಯ,1
ನ್ಯೂಜಿಲೆಂಡ್ ಏಕದಿನ ಸರಣಿ ಕ್ಲೀನ್ ಸ್ವೀಪ್ ಮಾಡಲಿದೆ ಭಾರತ ಹೇಗಂತೀರಾ,1
ರಲ್ಲಿ ವೈದ್ಯಕೀಯ ಸಂಶೋಧನೆಯ ಯಶಸ್ಸಿನ ಬಗ್ಗೆ ತಪ್ಪು ಮಾಹಿತಿ,0
ರಲ್ಲಿ ರಾಜಕೀಯ ಪಕ್ಷದ ಸದಸ್ಯರ ರಾಜೀನಾಮೆ ಬಗ್ಗೆ ಸುಳ್ಳು ವರದಿ,0
ರಲ್ಲಿ ರಾಜಕೀಯ ಪಕ್ಷದ ಗೆಲುವಿನ ಬಗ್ಗೆ ಸುಳ್ಳು ವರದಿ,0
ಮೊಟೊರೊಲಾದಿಂದ ಬಜೆಟ್​ ಬಿಡುಗಡೆ,1
ರಲ್ಲಿ ಹೊಸ ಟೆಕ್ ಉತ್ಪನ್ನದಲ್ಲಿ ಅಪಾಯವಿದೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ವೈದ್ಯಕೀಯ ಸಂಶೋಧನೆಯ ಫಲಿತಾಂಶವನ್ನು ತಪ್ಪಾಗಿ ವಿವರಿಸಿದ ಸುದ್ದಿ,0
ರಲ್ಲಿ ಪ್ರಸಿದ್ಧ ನಟಿಯ ವಿವಾಹದ ಬಗ್ಗೆ ತಪ್ಪು ಮಾಹಿತಿ,0
ರಲ್ಲಿ ಆರ್ಥಿಕ ಮಾರುಕಟ್ಟೆಯಲ್ಲಿ ಏರಿಕೆ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ದೀಪಿಕಾಗೆ ಹಳೇ ಪ್ರೇಮಿ ರಣಬೀರ್​ ನೆನಪು ಟ್ವಿಟರ್​ನಲ್ಲಿ ಮೆಲುಕು,1
ಮೊಬೈಲ್​ನಲ್ಲಿ ಆಧಾರ್​ ನಂಬರ್​ ಬಂತು,1
video ಆಸ್ಟ್ರೇಲಿಯಾದಲ್ಲಿ ಸಂಚಲನ ಮೂಡಿಸಿದೆ ಬುಮ್ರಾ ಬೌಲಿಂಗ್ ಶೈಲಿ,1
ಬಹಿರಂಗವಾಗಲಿದೆ ಯಶ್​ ಅಭಿನಯದ ಕೆಜಿಎಫ್​ ಸಿನಿಮಾದ ರಿಲೀಸ್​ ದಿನಾಂಕ​,1
ರಲ್ಲಿ ಆರ್ಥಿಕ ಮಾರುಕಟ್ಟೆಯಲ್ಲಿ ಏರಿಕೆ ಬಗ್ಗೆ ತಪ್ಪು ಮಾಹಿತಿ,0
